,id,id_str,full_text,sentiment,url,directive,emotions
492,1359911578691371012,1359911578691371008,Metabolomic signatures of coral bleaching history https://t.co/9d2RJot4JV,,,,
493,1359889437954506756,1359889437954506752,Controversial marine scientist gets chance to fight his dismissal in High Court https://t.co/0rsbuzXFi8,,,,
494,1359886643155640320,1359886643155640320,"Some of the scientific initiatives the women on our team develop, lead, and explore include coral restoration, genetic sequencing, spawning collection, coral propagation, disease mitigation, and restoration monitoring!  
#InternationalDayOfWomenInScience",,,,
495,1359874015993683968,1359874015993683968,"Year after year, our #oceans are getting warmer.

Why is this so significant? ""It is quite simple: almost all of the extra heat we gain because of greenhouse gases ultimately ends up in the oceans.""

Read more via @guardian 

https://t.co/zlxOuz8lL3",,,,
496,1359862572023963648,1359862572023963648,"February 10th 2021, Mike Wood presented 'Melt from below: Ocean warming and the demise of Greenland's glaciers' at the International Glaciological Society Global Seminar Series https://t.co/nerzlFWV75 via @YouTube",,,,
497,1359820398532022276,1359820398532022272,"@MRobertsQLD It may see Peter Ridd has been treated unfairly.

Ridd's dataset must be narrow to conclude there is no connection between climate change and coral bleaching.
 
In much the same way Holocaust-denying historians refused to look at the physical evidence of the concentration camps.",,,,
498,1359819320230965250,1359819320230965248,So pleased to hear that Ridd has still got the chance to prove he was wrongfully dismissed. @alan_john_moran @EcoSenseNow      Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court - ABC News https://t.co/VD4tSDmbRQ,,,,
499,1359815265110773764,1359815265110773760,"Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court https://t.co/5VybwhsNEi 

Good luck, appalling conduct by JCU that makes all thinking locals ashamed of the institution...",,,,
500,1359810540990656514,1359810540990656512,"Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court - ABC News
https://t.co/4FMG7LQzxw via @skinnergj",,,,
501,1359743719642189825,1359743719642189824,"This photo was taken a few days ago - abundant coral that has been re-growing over the last 4 to 5 years. 

But early signs of heat-stress (paleness and fluorescence) are evident. 
Hopefully more days of clouds and rain will prevent full #coral #bleaching.

@lirrf @jcu @CoralCoE https://t.co/e7RvR0poiT",,,,
502,1359742786757484547,1359742786757484544,Controversial marine scientist gets chance to fight his dismissal in High Court https://t.co/2gDZwZH7H6,,,,
503,1359742373803118592,1359742373803118592,"The climate-sceptic who was sacked for breaching his university's code of conduct will argue his unfair dismissal case before the high court.
#irclaims #unfairdismissal #unlawfultermination 

https://t.co/kTEIxj9Mrl",,,,
504,1359739229341773825,1359739229341773824,"Stick it right up JCU Peter.

Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court https://t.co/HcOh3w9rRd",,,,
505,1359736712637816836,1359736712637816832,Controversial marine scientist gets chance to fight his dismissal in High Court https://t.co/i48myQ9eRt,,,,
506,1359734301470859264,1359734301470859264,Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court https://t.co/Vp3WYnm629,,,,
507,1359731341789593602,1359731341789593600,Controversial marine scientist gets chance to fight his dismissal in High Court https://t.co/fTxldkCH2Y,,,,
508,1359695434042593281,1359695434042593280,"Can marine life adapt to #ocean #warming? Our new paper in @STOTEN_journal shows that adaptation can allow some gastropod populations to adjust their #physiology to warmer environments: https://t.co/iqRHIMVIXY
@Sean4Sea @SWIMSHKU @hku_science @MelindaAColeman @jleung0919",,,,
509,1359694379527462916,1359694379527462912,"@MRobertsQLD Even if he wins his appeal, he still hasn't demonstrated the reasoning for his claim that natural coral bleaching cycles are the reason for mass coral bleaching that we're seeing now.",,,,
510,1359638680122650631,1359638680122650624,This article goes into depth about the biochemical mechanisms of coral bleaching and provides a valuable new tool for resilience-based reef restoration. #MUevolution21  https://t.co/g5BPjpkZSV,,,,
511,1359608095698259970,1359608095698259968,Only in the past decade have researchers begun to develop science-based coral restoration strategies in earnest. https://t.co/bKShfziVGo,,,,
512,1359525158222970890,1359525158222970880,"If you play life simulation games, you know how addictive they can be. We teamed up with @reeflifefoundation to create Coral City, the first coral restoration game!

Get ready to build your an ocean oasis for marine life!

#BecomeADolphin #MarineConservation #CoralCity https://t.co/TUX0imgWlu",,,,
513,1359515083018272768,1359515083018272768,"@nationalpost What a load of bunk! As someone who has dived the Great Barrier Reef, as well as Caribbean reefs, I can well attest to the coral bleaching &amp; death occurring. Just over the past 5 years the difference is startling. These people are profiting by writing books targeting the ignorant",,,,
514,1359514433752502278,1359514433752502272,"@MiningIndonesia @BukitAsamPTBA Ocean warming will continue even if the global mean surface temperature can be stabilized at or below 2°C (target of Paris Agreement) in the 21st century, due to ocean’s long-term commitment. Therefore, both mitigation and adaption are both needed!! https://t.co/YvveSkHESO",,,,
515,1359461452273225736,1359461452273225728,but these coral reefs are in huge danger. theyre facing threats like coral bleaching and ocean acidification. overfishing and coastal development can also kill them. please spread more awareness for our corals !! try to conserve water and never give corals as presents !,,,,
516,1359452478517960706,1359452478517960704,"@elonmusk @ABastronomy May I present you : The TREE. Highly efficient technology, refined over millions of years. How many trees can you plant with $100M? Coral restoration is also amazing to capture carbon trapped in the largest world carbon well called oceans. https://t.co/k8ZNmkPRpV",,,,
517,1359434497515741184,1359434497515741184,"📰New Paper from @daphnecortese📰

🐠What are the long-term effects of coral bleaching on juvenile anenomefish?

👀 Read the Plain Language Summary here:
https://t.co/GRQ00QLbDo

#coralbleaching #fishbehaviour https://t.co/f1cRZnUeh7",,,,
518,1359424216416845828,1359424216416845824,"Kenya’s #coralReefs protect #beaches from large waves, erosion, and storms, and thus protect the whole infrastructure of coastal tourism. Tens of thousands of jobs in Kenya depend on healthy and vibrant coral reefs. https://t.co/rlEwBrDDJ1 #MeshaAt15 @lynneoyugi @MeshaScience https://t.co/dCaMzEfc6W",,,,
519,1359382789024436225,1359382789024436224,Fantastic new paper from @JDGaitanEspitia looking at thermal adaptation of kelp and whether they can cope with #ClimateChange and #ocean #warming. https://t.co/ITvJpbv3Pv,,,,
520,1359353890857222145,1359353890857222144,"@ronhuds43479358 @ItterlyJeff @seanhannity Climate change is worse every year. Glaciers melting, oceans rising, weather extremes, more hurricanes, high temperatures in the Arctic, ocean warming.  All caused by carbon levels which are increasing incrementally.",,,,
521,1359351255403925507,1359351255403925504,"Great white sharks historically spent their 1st decade in the warm waters off northern Mexico &amp; southern #California. But after the Pacific Ocean warming event known as “the Blob” in 2014, they are now seen in Monterey Bay. #climate 

https://t.co/XXBvnFJUUS",,,,
522,1359322464069722112,1359322464069722112,"@ReefFunctionHub @CoralCoE @jcu @lirrf @bellwoodlab Isn't Pidgin Point on the E side?
If so it's the closest point on the island to 30m water
If upper ocean turbulence &amp; stratification are involved in coral bleaching we would expect these areas to do well https://t.co/BoB0buwbkt",,,,
523,1359307024656306182,1359307024656306176,"A new report on Coral Reef Restoration launched today kickstarts the launch of the United Nations Decade of Ecosystem Restoration and of the United Nations Decade of Ocean Science for Sustainable Development.
#UnitedNations
https://t.co/XOJIDb1i3N",,,,
524,1359303958565687297,1359303958565687296,@WeiZhangAtmos Wasn’t Resplandy retracted for stat errors - no actual ocean warming?,,,,
525,1359298391377870851,1359298391377870848,crying about coral bleaching don't text,,,,
526,1359282547096752133,1359282547096752128,"Threw away some onions from my dinner that I didn’t eat so as a result, this food waste that I have generated has caused massive coral bleaching. Somebody tell the Swede.",,,,
527,1359280482823917570,1359280482823917568,A study suggests that lipid composition of Coral’s symbiotic algae is a factor that can cause resistance to coral bleaching events. This has important implications for conservation efforts to create more resilient coral reefs.  https://t.co/gq4Vav9TO3 via @SarraFalakfarsa,,,,
528,1359263920372944896,1359263920372944896,"the pattern of low upper ocean turbulence &amp; reduced mixing leading to high upper ocean temps is well understood &amp; clearly indicated in models of previous summers
Including the major GBR mass coral bleaching events 2016,17,20
Are bleaching events are low turbulence events? https://t.co/caUd4Bn1Q7",,,,
529,1359253741040328707,1359253741040328704,"In the world famous Great Barrier Reef, scientists have found that coral in areas closed to fishing are better able to rebound from coral bleaching, storms and coral disease than those in nearby areas with weaker protections. 
https://t.co/CogvDKveVL https://t.co/px8mi9UVgQ",,,,
530,1359252311155957761,1359252311155957760,"A new study has found that the #sea under #Antarctica is warming up to 10x faster than we thought and might destabilize parts of the Antarctic Ice Sheet 😯

#SouthernOcean #Penguins
 https://t.co/3xMTjxJaei",,,,
531,1359249628068257807,1359249628068257792,"ICYMI
Turbid reefs moderate coral bleaching under climate-related temperature stress https://t.co/Bn3D7K3WJF",,,,
532,1359247351164985344,1359247351164985344,@JohnRanford @mzjacobson @EickeRWeber @BrianVad @HJFell @ChristianOnRE @tonyseba @MichaelEMann @SvenTeske Ocean warming and acidification however will continue for decades to drive sea level rises and wilder weather. Not good but sadly unavoidable. Another reason to stop emitting urgently.,,,,
533,1359220875682324484,1359220875682324480,Coral Bleaching A Time Bomb If Nothing Is Done https://t.co/hoOC0hngez via @roggkenya,,,,
534,1359198255117201409,1359198255117201408,Caribbean Coral Restoration of Bocas del Toro – feathersawry https://t.co/ug9fBzK1CD #Caribbean #Panama #BocasDelToro #Coral #Reef https://t.co/1UdzrVpJd2,,,,
535,1359162925085315073,1359162925085315072,caribbean enviro peeps - the nature conservancy is hiring a coral restoration fellow in the USVI and a project assistant in Grenada (https://t.co/EbumQT89tU),,,,
536,1359157209087832065,1359157209087832064,"USGS study of Florida Keys elkhorn coral growth can contribute to regional recovery of this threatened reef builder.  The research can help partners such as NOAA and the National Park Service refine coral restoration plans. https://t.co/morTYRKj0O
#Cora… https://t.co/GaeL9q06QV",,,,
537,1359154864186621967,1359154864186621952,🎙📞 Calling out #coral reef #restoration practitioners/managers 🤿 Please help us understand the funding💰 landscape of #coral restoration efforts!  Link to survey below! #generationrestoration https://t.co/XP6759zcaJ,,,,
538,1359143820886171654,1359143820886171648,"USGS study of Florida Keys elkhorn coral growth can contribute to regional recovery of this threatened reef builder.  The research can help partners such as NOAA and the National Park Service refine coral restoration plans. https://t.co/561BoaOx0I
#CoralRestoration https://t.co/AlFXNBgPwx",,,,
